number_id,name,province,published_at_date,review_text,rating,sentiment
13621,Pantai Glagah Indah,Daerah Istimewa Yogyakarta,2022-10-29T05:22:57,"Klo mau ke pantai dengan air jernih dan pasir putih harus ke Gunung Kidul....Samas ke Barat airnya hitam, pantainya curam dengan pasir hitam pula plus sampah.",3,Negative
13622,Pantai Glagah Indah,Daerah Istimewa Yogyakarta,2022-07-03T13:32:06,Agin nya cukup kencang pemandangan nya cukup lumayan bagus,3,Positive
13623,Pantai Glagah Indah,Daerah Istimewa Yogyakarta,2022-06-22T20:21:49,Spt nya tidak banyak hal berubah di pantai ini. Fasilitas msh kurang dn kotor juga msh mendominasi.,3,Negative
13624,Pantai Glagah Indah,Daerah Istimewa Yogyakarta,2022-05-31T13:17:51,"Kotor. Parkir mobil nambah 10rb
Diluar tiket masuk",3,Negative
13625,Pantai Glagah Indah,Daerah Istimewa Yogyakarta,2022-05-05T11:09:14,"Pantai kotor, tempat sampah jarang bahkan ga ada, tolong lebih diperhatikan lagi, sama-sama jaga alam aja.",1,Negative
13626,Pantai Glagah Indah,Daerah Istimewa Yogyakarta,2022-04-26T18:14:22,Perlu penataan pedagang yang lebih baik lagi. View pantai bersama deburan ombak kurang bagus untuk spot foto foto dengan banyaknya pedagang di bibir pantai. Maksimalkan lahan sekitar lahan parkir untuk pedagang dan wisata air seperti pantai Parangtritis. Semoga Glagah kembali seperti dulu dan lebih baik dengan view pesawat take off atau landing,3,Negative
13627,Pantai Glagah Indah,Daerah Istimewa Yogyakarta,2022-04-20T02:48:31,Dapat semangka murah disni,3,Positive
13628,Pantai Glagah Indah,Daerah Istimewa Yogyakarta,2022-04-14T09:00:18,"Pantainya kotor, tapi alhamdulillah dapat spot bagus",3,Neutral
13629,Pantai Glagah Indah,Daerah Istimewa Yogyakarta,2022-03-29T04:04:19,Sebaik nya dtng saat sore hari supya tidak terlalu panas .. lmyan bgus tp kurang di perhatikan kbrshan  pantai nya.,3,Neutral
13630,Pantai Glagah Indah,Daerah Istimewa Yogyakarta,2022-03-22T05:30:21,Bagus laut dan pantainya ada pemecah ombaknya,2,Positive
13631,Pantai Glagah Indah,Daerah Istimewa Yogyakarta,2022-02-11T19:21:13,Wisata indah dengan ombak air laut lebih terasa,1,Positive
13632,Pantai Glagah Indah,Daerah Istimewa Yogyakarta,2021-12-28T08:05:04,"Minim fasilitas
Perlu dikembangkan
Nampaknya sudah 10 tahun lalu kesini tidak ada perubahan berarti...",2,Negative
13633,Pantai Glagah Indah,Daerah Istimewa Yogyakarta,2022-01-03T12:54:49,"2022 Januari Pantai sudah mulai ramai pengunjung , tetap prokes cuma beberapa yg kurang peduli dengan prokes. Untuk tempat ny mohon di rawat kembali karena banyak sekali sampah berserakan, bahkan di pesisir pantai ....",3,Negative
13634,Pantai Glagah Indah,Daerah Istimewa Yogyakarta,2021-12-21T11:36:02,Sangat damae kalau di sore hari,2,Positive
13635,Pantai Glagah Indah,Daerah Istimewa Yogyakarta,2021-12-06T02:36:35,"View pantai bagus, ombaknya lumayan besar, hari libur cukup ramai, ada banyak beton pemecah ombak",3,Positive
13636,Pantai Glagah Indah,Daerah Istimewa Yogyakarta,2021-10-07T04:41:24,Kurang terjaga fasilitas terbatas,2,Negative
13637,Pantai Glagah Indah,Daerah Istimewa Yogyakarta,2021-06-25T11:36:56,"Piknik laut
Piknik  bandara yia
Sekali jalan dapat 2
Asyik
Bersih",3,Positive
13638,Pantai Glagah Indah,Daerah Istimewa Yogyakarta,2021-06-16T00:02:36,Antara pedagang dan area pantai campur.....,3,Neutral
13639,Pantai Glagah Indah,Daerah Istimewa Yogyakarta,2021-06-15T14:55:25,Pantainya masih perlu penataan spy nampak lebih indah dan nyaman.,3,Negative
13640,Pantai Glagah Indah,Daerah Istimewa Yogyakarta,2021-06-15T11:46:45,Tempatnya memang oke  untuk berlibur sekeluarga,1,Positive
13641,Pantai Glagah Indah,Daerah Istimewa Yogyakarta,2021-04-15T16:45:43,"Lumayan buat santai sore2..
Ombak besar..pasir hitam..",3,Positive
13642,Pantai Glagah Indah,Daerah Istimewa Yogyakarta,2021-02-17T14:02:59,Mau nanya apakah masih bisa kesini?,3,Neutral
13643,Pantai Glagah Indah,Daerah Istimewa Yogyakarta,2021-01-22T07:02:18,"Panas sekali, harap membawa payung dan air minum, krn tdk sprti harapan, tidak ad yg bisa dilihat kec datang sore2 bs foto di pemecah ombak,",3,Negative
13645,Pantai Glagah Indah,Daerah Istimewa Yogyakarta,2021-01-10T08:58:58,Kalau saya kok kurang suka ya.. Pantainya hanya bisa untuk foto2 dan makan seafood. Ga bisa buat main air karena ombaknya gede. Saya masih lebih suka dgn pantai2 daerah gunung kidul,3,Negative
13646,Pantai Glagah Indah,Daerah Istimewa Yogyakarta,2021-01-02T23:51:29,"Airnya kotor, kurang cocok untuk bermain air",3,Negative
13647,Pantai Glagah Indah,Daerah Istimewa Yogyakarta,2021-01-02T10:49:32,"Tempatnya kotor, krg terjaga kebersihannya",3,Negative
13648,Pantai Glagah Indah,Daerah Istimewa Yogyakarta,2020-12-28T07:45:15,Seneng bisa menikmati deburan ombak dari dekat. Tempat belanja souvenir & oleh2 juga tertata  rapi dan lumayan bersih.,3,Positive
13649,Pantai Glagah Indah,Daerah Istimewa Yogyakarta,2020-12-03T02:41:43,Indah namun kurang penanganan dari pihk terkait sehingga berkesan kurang rapi,3,Neutral
13650,Pantai Glagah Indah,Daerah Istimewa Yogyakarta,2020-11-25T00:21:29,Wisata pantai yang indah,3,Positive
13651,Pantai Glagah Indah,Daerah Istimewa Yogyakarta,2020-11-19T05:03:14,Lumayan lah ya karena pantai nya rame dan kotor btw aku bilang gini krn aku suka pantai yg sepi hehe,3,Neutral
13652,Pantai Glagah Indah,Daerah Istimewa Yogyakarta,2020-11-12T07:21:05,"akses menuju kepantai terkesan kumuh, karena harus melewati pasar dengan jalan yang sempit. ombak yang besar menghantam pemecah ombak yang ada di pinggiran pantai sungguh adalah pemandangan yang indah. namun hal ini kembali ternoda karena adanya bangunan liar yang tidak tertata, sehingga menghilangkan pemandangan alami dari pantai tersebut. jika dikelola lebih profesional saya rasa destinasi wisata air di glagah ini sangat bisa dikembangkan.",2,Negative
13653,Pantai Glagah Indah,Daerah Istimewa Yogyakarta,2020-11-08T11:23:48,Msh tahap pembenahan,3,Neutral
13654,Pantai Glagah Indah,Daerah Istimewa Yogyakarta,2020-10-12T14:41:47,Parkir mobil lebih mahal drpda tiket masuknya,1,Negative
13655,Pantai Glagah Indah,Daerah Istimewa Yogyakarta,2020-09-20T04:26:21,disitu ada batu yang berbentuk ekor hiu lumba lumba,1,Positive
13656,Pantai Glagah Indah,Daerah Istimewa Yogyakarta,2020-09-17T05:09:22,Mantap..tp sepertinya masih pembersihan/pembangunan setelah adanya bandara,3,Neutral
13657,Pantai Glagah Indah,Daerah Istimewa Yogyakarta,2020-08-31T03:54:37,"ombaknya besar jd perlu menjaga diri,sampah berserakan...",2,Negative
13658,Pantai Glagah Indah,Daerah Istimewa Yogyakarta,2020-08-04T01:38:51,Ngeri kalau mandi di sini,3,Negative
13659,Pantai Glagah Indah,Daerah Istimewa Yogyakarta,2020-07-24T14:01:34,"Lumayan tempat nya,, kmren pas kesitu ada bagian yg roboh, yg sering buat foto,, sayang sekali",3,Neutral
13660,Pantai Glagah Indah,Daerah Istimewa Yogyakarta,2020-07-13T13:52:54,"pantai pasir hitam dengan cirikhas pemecah ombak sebagai penahan abrasi. pantai ini mulai berkembang dan kini mulai dipenuhi pedagang dari depan hingga pinggir laut. kebersihannya mulai menngkawatirkan, semoga pemerintah kulonprogo memberikan perhatian lebih terhadap kelestarian alamnya.",3,Negative
13661,Pantai Glagah Indah,Daerah Istimewa Yogyakarta,2020-07-12T14:00:03,"Piknik gratis disini
Dapet pemandangan pesawat landing",3,Positive
13662,Pantai Glagah Indah,Daerah Istimewa Yogyakarta,2020-07-12T12:15:08,"Ombak nya besar, tp pantainya agak curam",3,Neutral
13663,Pantai Glagah Indah,Daerah Istimewa Yogyakarta,2020-06-22T12:44:40,"Pantai indah yg pernah saya kunjungi.
Rasanya ingin kesana lagi.
Apakah saat Pandemi COVID-19 ini masih buka.?",3,Positive
13664,Pantai Glagah Indah,Daerah Istimewa Yogyakarta,2020-02-21T07:00:19,"Nggak ke urus, karena jadi kawasan bandara",2,Negative
13665,Pantai Glagah Indah,Daerah Istimewa Yogyakarta,2020-02-16T03:12:49,"Kebersihan kurang terjaga, harusnya ada petugas kebersihan khusus",2,Negative
13666,Pantai Glagah Indah,Daerah Istimewa Yogyakarta,2020-02-14T06:47:56,Kurang terawat sekarang,3,Negative
13667,Pantai Glagah Indah,Daerah Istimewa Yogyakarta,2020-02-03T05:48:00,"kawasan pantai belum dikelola maksimal oleh pemerintah daerah kulon progo, terlihat dari beberapa fasilitas yang belum ada seperti area parkir yang luas, mushola, toilet umum dan lain2.... dan juga untuk kebersihan juga masih kurang...",3,Negative
13669,Pantai Glagah Indah,Daerah Istimewa Yogyakarta,2020-01-15T11:24:58,Wisata murmer di belakang bandara,3,Positive
13670,Pantai Glagah Indah,Daerah Istimewa Yogyakarta,2020-01-01T09:21:35,Singgah di hutan mangrof pantai glagah,3,Neutral
13671,Pantai Glagah Indah,Daerah Istimewa Yogyakarta,2019-12-22T06:44:03,Bayar biaya masuk masih harus bayar parkir + puanas,3,Negative
13672,Pantai Glagah Indah,Daerah Istimewa Yogyakarta,2019-12-09T13:59:35,"Saya kurang begitu syka karena tepian oemecah ombak sekarang oenuh dengan warung, sehingga mengganggu pemandangan, dan kurangnya pengembangan pengelolaan kawasannya, dari tahun ke tahun minim akan perkembangan, sehingga tetap begitu begitu saja. Tempat berteduh kurang, kamar mandi bingung nyarinya, penjual2 juga hanya sedikit, disini memang tdk tersedia ikan segar.",2,Negative
13673,Pantai Glagah Indah,Daerah Istimewa Yogyakarta,2019-11-23T03:32:18,"Ombaknya besar jadi kalau mau bermain air  harus hati"".terdapat banyak penjual oleh"" saat mau masuk pantai/di sekitar pantai.",3,Neutral
13674,Pantai Glagah Indah,Daerah Istimewa Yogyakarta,2019-10-20T09:11:48,Pantainya natural... berbagai fasilitas & harga makanannya sangat trjangkau..sayang pengelolaan fasilitas penunjang masih krg menarik,3,Neutral
13675,Pantai Glagah Indah,Daerah Istimewa Yogyakarta,2019-10-11T22:37:23,Kurang bersih dan tertata,3,Negative
13676,Pantai Glagah Indah,Daerah Istimewa Yogyakarta,2019-10-08T14:42:46,"Pantainya indah, menarik. Terdapat bebatuan pemecah ombak yg menarik.",3,Positive
13677,Pantai Glagah Indah,Daerah Istimewa Yogyakarta,2019-08-30T15:33:07,Pantai dengan penahan ombak,2,Neutral
13678,Pantai Glagah Indah,Daerah Istimewa Yogyakarta,2019-07-26T06:01:40,"Akses jalan dan area parkir perlu direnovasi , tdk ada progres pengembangan Sarana wisatanya .... Hanya itu2 saja .....",3,Negative
13679,Pantai Glagah Indah,Daerah Istimewa Yogyakarta,2019-06-30T07:56:05,Masih alami lumayan.,3,Positive
13680,Pantai Glagah Indah,Daerah Istimewa Yogyakarta,2019-06-29T12:01:21,Masih perlu banyak sentuhan pembangunan sbg destinasi wisata unggulan Kulonprogo,3,Neutral
13681,Pantai Glagah Indah,Daerah Istimewa Yogyakarta,2019-06-29T08:09:03,"Lama tidak ke sini, cukup bagus sekarang",3,Positive
13682,Pantai Glagah Indah,Daerah Istimewa Yogyakarta,2019-06-25T09:35:13,Banyak di kunjungi wisatawan,3,Neutral
13683,Pantai Glagah Indah,Daerah Istimewa Yogyakarta,2019-06-17T05:43:35,"Pantai di kulon progo yang paling rame. Kemarin kesini pas libur lebaran rame banget, sampai macet. Tarif masuk 6000 per orang, tarif parkir 3000 per motor. Pantai pasir hitam dan ada pemecah gelombang di sekitar dermaga pantai ini. Ada warung makan dan perahu wisata untuk berkeliling di area pantai glagah.",3,Positive
13684,Pantai Glagah Indah,Daerah Istimewa Yogyakarta,2019-06-16T14:46:31,"Waktu terbaik untuk mengunjungi tempat  ini adalah saat sore hari, sambil menikmati sunset.",3,Positive
13685,Pantai Glagah Indah,Daerah Istimewa Yogyakarta,2019-06-13T07:57:06,Kulinernya murah tapi mau wudhu disuruh bayar,3,Neutral
13686,Pantai Glagah Indah,Daerah Istimewa Yogyakarta,2019-06-09T05:32:29,Perlu diperbanyak tempat sampah,3,
13687,Pantai Glagah Indah,Daerah Istimewa Yogyakarta,2019-06-07T00:34:56,"Pantai biasa saja tp dekat NYIA. Pengalaman agak tdk enak waktu beli otak2 tengiri, waktu makan tester diberi yg anget dan enak. Tp ketika beli dikasih anyep, kayak sisa kemarin dan hampir basi. Hati2 kl beli otak2 tengiri di pantai glagah, penjualnya cuma 1 orang cowok agak muda sebelah kiri hampir ke pojok1",3,Negative
13688,Pantai Glagah Indah,Daerah Istimewa Yogyakarta,2019-04-28T10:17:47,"Pantai Glagah yaitu salah satu pantai yg berada di Kulon Progo, memiliki bentangan area pesisir pantai nan luas, berpasir hitam, tetapi masih banyak sampah berserakan di area pantai, mungkin karena kurangnya kesadaran masyarakat akan sampah, maupun petugas pantainya yg kurang sigap melakukan pembersihan di area pantai tersebut. Btw cocok untuk melihat sunset disini :v",3,Neutral
13689,Pantai Glagah Indah,Daerah Istimewa Yogyakarta,2019-03-27T03:18:53,"wisata alam, wisata keluarga, pemandangan alam yang indah, ombak pantai selatan Jawa, murah meriah, akses mudah",3,Positive
13690,Pantai Glagah Indah,Daerah Istimewa Yogyakarta,2019-03-19T14:03:50,"Perlu ditata ulang, lapak pedagangnya semrawut",3,Negative
13691,Pantai Glagah Indah,Daerah Istimewa Yogyakarta,2019-03-11T10:29:26,"Tempat ini butuh perawatan di beberapa spot. Yg dekat dengan spot utama wisatawan.. kemarin pas datang kesini. Sampah plastik dimana""..
Sangat di sayangkan sebenarnya, kesana pake sepeda berharap dpt pemandangan menyejukkan tpi malah pemandangan kurang enak yg di jumpai..",3,Negative
13692,Pantai Glagah Indah,Daerah Istimewa Yogyakarta,2019-03-08T12:18:02,tempat rekomended pemecah ombak,3,Positive
13693,Pantai Glagah Indah,Daerah Istimewa Yogyakarta,2019-03-06T15:09:32,"Tempat wisata unik yang sempet hype di kota Yogyakarta. Pantai glagah ini menjadi unik karena ada banyak batu2 beton yg tersusun dengan rapi. Entah disengaja/ngga intinya dia tersusun. Nah tempat ini punya 2 lokasi tapi biasanya Lokasi yg sering dipakai untuk prewed adalah Lokasi yg ga ada pedagangnya atau yg sering disebut dermaga. Terus keunikan dari tempat ini, mereka punya area pantai dengan pasir hitam khas pantai di Yogyakarta dan area beton.
Saran aja kalau ke sini better sunrise atau menjelang sunset karena Lokasi nya bener2 terbuka dan ngga ada penutup/iyup2an untuk berteduh.
Nah buat pecinta wisata, cobain gih ke pantai ini. Selamat mencoba berkunjung",3,Neutral
13694,Pantai Glagah Indah,Daerah Istimewa Yogyakarta,2019-01-12T05:26:32,Dulu sih kerennn ...sekarang.. Begitulah adanya,3,Neutral
13695,Pantai Glagah Indah,Daerah Istimewa Yogyakarta,2018-10-03T14:15:53,"Tempatnya bagus sih, tapi bukan tempat yg terbilang bersih dan spot fotonya itu2 aja",3,Neutral
13696,Pantai Glagah Indah,Daerah Istimewa Yogyakarta,2018-11-23T05:32:25,"Pertama kali kesini sumpah sih bingung, ini pantainya yang mana. Karena di banyanganku tuh Pantai Glagah itu bentuknya ya kayak dermaga ada pemecah gelombangnya. Ternyata eh ternyata, pantainya panjaaaaaaaaaang banget.  Karena yang menurutku terkenal itu pemecah ombaknya, aku dan temenku akhirnya menuju kesana. Kita pun bingung lagi, soalnya ada 2, yang banyak warungnya sama yang masuk pelabuhan. Akhirnya kita lewat yang pelabuhan soalnya lebih sepi. Keren sih tempatnya, ada biawak juga hehehe
Satu yang gak enak dari pantai ini. KOTOR.",3,Neutral
13697,Pantai Glagah Indah,Daerah Istimewa Yogyakarta,2018-11-03T01:33:54,spotfoto berkurang karena adanya penjual yang ke arah pemecah ombak,1,Negative
13698,Pantai Glagah Indah,Daerah Istimewa Yogyakarta,2018-10-25T03:38:11,"Kotor, fasilitas kurang, toilet juga kotor",1,Negative
13699,Pantai Glagah Indah,Daerah Istimewa Yogyakarta,2018-10-17T00:48:57,Butuh pengelolaan yg bagus,3,Negative
13700,Pantai Glagah Indah,Daerah Istimewa Yogyakarta,2018-08-19T10:27:36,"Untuk saat ini sangat tidak direkomendasikan untuk berwisata ke sini. Sedang ada pembangunan bandara baru pengganti bandara Adisucipto,  Yogyakarta. Banyaknya truk proyek berlalu lalang membuat jalanan rusak dan berdebu. Sebagian jalan Daendels ditutup saat pembangunan",2,Negative
13701,Pantai Glagah Indah,Daerah Istimewa Yogyakarta,2018-07-26T13:44:07,"Pantai selatan KULON PROGO yang rencananya akan dibangun pelabuhan tapi sayang hingga kini masih mangkrak padahal sudah banyak mengeluarkan biaya. Pemandangannya bagus karena ada landasan yg menjorok ke laut, dan menikmati deburan ombak serta kepiting yg berkeliaran.",3,Neutral
13703,Pantai Glagah Indah,Daerah Istimewa Yogyakarta,2018-07-18T15:47:54,"Kesini bukan pas high season jadi sepi, pedagang pun jarang sekali. Homestay/penginapan juga pada tutup disepanjang jalan, efek dari rencana pemindahan bandara. Tidak begitu bagus pantainya, tidak kotor ataupun bersih juga.",3,Neutral
13704,Pantai Glagah Indah,Daerah Istimewa Yogyakarta,2018-07-07T07:17:57,"Lokasi bagus.
Terlalu banyak pedagamg sehingga sampah mash banyak. Kebersihan kurang terjaga. Apalagi langsung berdampi gan demgan lokasi bandara baru. Kondisi sangat panas karena lahan hijau sudah bersih untuk lokasi bandara",3,Negative
13705,Pantai Glagah Indah,Daerah Istimewa Yogyakarta,2018-07-06T12:48:49,"Kotor,harga tiket masuk kurang sesuai",2,Negative
13706,Pantai Glagah Indah,Daerah Istimewa Yogyakarta,2018-07-01T01:53:42,Banyak pemecah ombaknya jadi kelihatan unik,3,Positive
13708,Pantai Glagah Indah,Daerah Istimewa Yogyakarta,2018-06-23T13:51:08,Jarak pantai dengan parkiran jauh uiy...,2,Negative
13709,Pantai Glagah Indah,Daerah Istimewa Yogyakarta,2018-06-23T05:02:32,"Pantai yang sangat indah, sangat cocok untuk bersantai bersama keluarga~. Namun masih terdapat sampah.",3,Positive
13710,Pantai Glagah Indah,Daerah Istimewa Yogyakarta,2018-06-20T05:18:13,Pantainya indah dan banyak  pedagang  seafood disana,3,Positive
13711,Pantai Glagah Indah,Daerah Istimewa Yogyakarta,2018-06-17T08:56:07,"Worst. Pantai sangat kotor dan banyak pugutan dimana mana. Terutama parkir. Berhenti sebentar, terus bayar. Be aware aja.",1,Negative
13712,Pantai Glagah Indah,Daerah Istimewa Yogyakarta,2018-06-16T16:44:56,"Saya berkunjung saat lebaran 2018, menuju ke arah pantai terdapat banyak sekali penjual, sampah berserakan di mana-mana, saya kurang tau itu khusus karena lebaran atau bagaimana tetapi saat saya berkunjung 2 tahun lalu saat bukan musim liburan pantai tidak terdapat penjual seperti pasarnya

Di tempat ini terdapat tempat berfoto dengan bunga matahari dan beberapa bunga lainnya, pemandangan sunset sangat indah, terdapat banyak spot foto, untuk spot foto dalam pantai glagahnya membayar 5k/orang. Untuk tiket masuk 5k/orang. Dan untuk tiket mobil 10k/mobil

Terdapat kolam khusus anak yang terletak terpisah dari pantai untuk tiketnya 7k/anak
Di sekitar pantai banyak penjual topi, kacamata, makan sejenis lautan (udang, undur-undur, wader, dll), terdapat penjual bawang putih bawang merah, penjual mainan, sandal

Dan terdapat tempat makan sejenis makannan laut, nasi goreng, indomie
Parkiran di pantai glagah sudah luas
Untuk toilet juga terdapat banyak

Di tempat ini juga terdapat wisata menaiki kapal
Dengan biaya 10k/orang
Namun bila tidak ingin menunggu atau langsung berangkat harga cukup merogoh kocek seharga 100k",3,Neutral
13713,Pantai Glagah Indah,Daerah Istimewa Yogyakarta,2018-06-12T03:44:38,Keindahan alam indonesia,2,Positive
13714,Pantai Glagah Indah,Daerah Istimewa Yogyakarta,2018-06-02T07:50:23,Merasakan sensasi ombak pantai selatan di pantai ini..juga bnyak penjual makanan undur2 laut kesukaan,3,Positive
13715,Pantai Glagah Indah,Daerah Istimewa Yogyakarta,2018-04-30T11:33:49,"Tempatnya enak buat bersantai karena relatif sepi, tapi fasilitasnya kurang.",3,Neutral
13716,Pantai Glagah Indah,Daerah Istimewa Yogyakarta,2018-04-25T06:48:41,"Secara keseluruhan rekomen untuk wisata keluarga. Terdapat beberapa spot pilihan untuk menikmati suasana pantai.
Kalau sekarang sudah lebih terorganisasi untuk pengelolaanya.
Namun yang masih disayangkan adalah
1. Mengenai kebersihan pantai
2. Penataan warung-warung yang semakin dekat dengan pantai

-selamat berpendapat- ",3,Positive
13717,Pantai Glagah Indah,Daerah Istimewa Yogyakarta,2018-04-10T13:39:55,wisata pantai sltan jawa yg elok d diy bagian barat,3,Positive
13718,Pantai Glagah Indah,Daerah Istimewa Yogyakarta,2018-03-12T10:27:07,Ramai dan menyenangkan,3,Positive
13719,Pantai Glagah Indah,Daerah Istimewa Yogyakarta,2018-02-13T11:15:53,Lumayan buat liburan keluarga. . . .,3,Positive
